,names,datetime,tmpc,relh,drct,sped,vsby
13274,Karachi,2018-05-18 23:00:00,30.5,48.8,280.0,7.4750000000000005,3.73
13275,Karachi,2018-05-19 00:00:00,29.5,50.025,305.0,5.75,3.73
13276,Karachi,2018-05-19 01:00:00,29.0,53.135,315.0,5.75,2.49
13277,Karachi,2018-05-19 02:00:00,30.0,51.72,310.0,3.45,2.49
13278,Karachi,2018-05-19 03:00:00,33.0,38.725,310.0,5.175,2.1750000000000003
13279,Karachi,2018-05-19 04:00:00,35.5,27.705,290.0,6.325,1.86
13280,Karachi,2018-05-19 05:00:00,37.5,19.075000000000003,350.0,6.325,1.86
13281,Karachi,2018-05-19 06:00:00,40.5,12.84,255.0,5.75,2.1750000000000003
13282,Karachi,2018-05-19 07:00:00,41.0,11.635,180.0,5.75,2.49
13283,Karachi,2018-05-19 08:00:00,41.5,18.385,215.0,12.65,2.49
13284,Karachi,2018-05-19 09:00:00,39.0,28.625,225.0,16.674999999999997,2.49
13285,Karachi,2018-05-19 10:00:00,36.5,33.735,225.0,18.4,2.49
13286,Karachi,2018-05-19 12:00:00,35.5,30.615000000000002,240.0,15.525,3.11
13287,Karachi,2018-05-19 13:00:00,33.5,45.295,245.0,8.625,3.11
13288,Karachi,2018-05-19 14:00:00,32.0,52.23,260.0,6.9,3.11
13289,Karachi,2018-05-19 15:00:00,31.0,55.29,240.0,6.325,3.11
13290,Karachi,2018-05-19 16:00:00,30.5,62.465,245.0,6.325,3.11
13291,Karachi,2018-05-19 17:00:00,30.0,62.35,255.0,9.2,3.11
13292,Karachi,2018-05-19 18:00:00,30.5,50.28,265.0,9.2,3.42
13293,Karachi,2018-05-19 19:00:00,29.5,56.68,130.0,2.3,3.73
13294,Karachi,2018-05-19 20:00:00,29.0,58.32,0.0,0.0,3.73
13295,Karachi,2018-05-19 21:00:00,28.0,61.81,0.0,0.0,3.73
13296,Karachi,2018-05-19 22:00:00,27.5,63.675000000000004,0.0,0.0,3.73
13297,Karachi,2018-05-19 23:00:00,27.0,69.71,0.0,0.0,3.73
13298,Karachi,2018-05-20 00:00:00,27.0,76.435,0.0,0.0,3.73
13299,Karachi,2018-05-20 01:00:00,26.5,76.36500000000001,0.0,0.0,3.73
13300,Karachi,2018-05-20 02:00:00,28.0,64.455,355.0,5.175,3.1100000000000003
13301,Karachi,2018-05-20 03:00:00,33.0,27.244999999999997,345.0,5.175,2.8
13302,Karachi,2018-05-20 04:00:00,36.0,12.265,35.0,9.2,3.42
13303,Karachi,2018-05-20 05:00:00,39.0,7.53,10.0,12.65,2.8
13304,Karachi,2018-05-20 06:00:00,40.5,6.715,190.0,7.475,2.49
13305,Karachi,2018-05-20 07:00:00,41.5,6.855,20.0,5.75,2.49
13306,Karachi,2018-05-20 08:00:00,42.5,6.255,5.0,1.725,2.49
13307,Karachi,2018-05-20 09:00:00,43.0,6.09,205.0,5.75,2.8
13308,Karachi,2018-05-20 10:00:00,43.0,5.67,255.0,11.5,3.11
13309,Karachi,2018-05-20 11:00:00,42.0,7.17,250.0,14.95,3.11
13310,Karachi,2018-05-20 12:00:00,41.0,7.29,240.0,13.8,3.11
13311,Karachi,2018-05-20 13:00:00,39.5,9.805,270.0,18.4,3.11
13312,Karachi,2018-05-20 14:00:00,38.0,7.95,270.0,11.5,3.11
13313,Karachi,2018-05-20 15:00:00,37.0,8.4,260.0,5.75,3.11
13314,Karachi,2018-05-20 16:00:00,35.5,12.25,270.0,7.475,3.11
13315,Karachi,2018-05-20 17:00:00,33.5,20.79,275.0,8.05,3.11
13316,Karachi,2018-05-20 18:00:00,32.0,27.56,290.0,8.05,3.11
13317,Karachi,2018-05-20 19:00:00,32.0,29.45,310.0,6.9,3.11
13318,Karachi,2018-05-20 20:00:00,31.0,28.235,300.0,8.625,3.11
13319,Karachi,2018-05-20 21:00:00,31.0,29.18,295.0,6.9,3.11
13320,Karachi,2018-05-20 22:00:00,30.0,33.01,305.0,6.325,3.11
13321,Karachi,2018-05-20 23:00:00,30.0,35.25,295.0,5.75,3.11
13322,Karachi,2018-05-21 00:00:00,28.5,29.490000000000002,310.0,6.325,3.11
13323,Karachi,2018-05-21 01:00:00,27.5,27.284999999999997,325.0,6.325,2.33
13324,Karachi,2018-05-21 03:00:00,33.5,11.59,175.0,8.05,2.49
13325,Karachi,2018-05-21 04:00:00,37.5,7.3149999999999995,185.0,12.65,2.49
13326,Karachi,2018-05-21 05:00:00,39.5,6.575,20.0,18.975,3.11
13327,Karachi,2018-05-21 06:00:00,41.0,5.84,30.0,15.525,3.11
13328,Karachi,2018-05-21 07:00:00,42.0,5.13,20.0,14.375,3.42
13329,Karachi,2018-05-21 08:00:00,42.0,5.13,95.0,10.35,3.73
13330,Karachi,2018-05-21 09:00:00,42.5,5.1899999999999995,80.0,5.75,3.73
13331,Karachi,2018-05-21 10:00:00,42.5,7.24,240.0,5.75,3.73
13332,Karachi,2018-05-21 11:00:00,41.0,6.29,240.0,14.375,3.73
13333,Karachi,2018-05-21 12:00:00,41.0,6.29,240.0,14.375,3.73
13334,Karachi,2018-05-21 13:00:00,39.5,6.8149999999999995,245.0,17.25,3.73
13335,Karachi,2018-05-21 14:00:00,38.666666666666664,6.79,246.66666666666666,13.800000000000002,3.73
13336,Karachi,2018-05-21 15:00:00,34.5,10.17,270.0,6.9,3.73
13337,Karachi,2018-05-21 16:00:00,36.0,11.04,280.0,6.9,3.73
13338,Karachi,2018-05-21 17:00:00,33.5,20.14,280.0,8.625,3.73
13339,Karachi,2018-05-21 18:00:00,33.0,26.05,290.0,8.05,3.73
13340,Karachi,2018-05-21 19:00:00,31.5,28.369999999999997,330.0,5.75,3.73
13341,Karachi,2018-05-21 20:00:00,30.0,28.955,325.0,4.6,3.73
13342,Karachi,2018-05-21 21:00:00,28.0,31.405,10.0,6.9,3.73
13343,Karachi,2018-05-21 22:00:00,28.0,28.36,0.0,0.0,3.73
13344,Karachi,2018-05-21 23:00:00,26.5,28.935,0.0,0.0,3.73
13345,Karachi,2018-05-22 00:00:00,27.0,26.22,20.0,5.75,3.73
13346,Karachi,2018-05-22 01:00:00,27.0,32.18,340.0,10.35,3.73
13347,Karachi,2018-05-22 02:00:00,26.0,18.18,0.0,0.0,3.73
13348,Karachi,2018-05-22 03:00:00,32.0,3.13,350.0,6.9,3.73
13349,Karachi,2018-05-22 04:00:00,37.0,6.465,80.0,6.9,3.73
13350,Karachi,2018-05-22 05:00:00,39.5,4.140000000000001,60.0,11.5,3.73
13351,Karachi,2018-05-22 06:00:00,40.5,4.085,45.0,16.675,3.73
13352,Karachi,2018-05-22 07:00:00,41.5,3.18,45.0,14.375,3.73
13353,Karachi,2018-05-22 08:00:00,42.0,3.22,205.0,8.625,3.73
13354,Karachi,2018-05-22 09:00:00,42.5,3.5700000000000003,305.0,9.2,3.73
13355,Karachi,2018-05-22 10:00:00,41.0,7.355,305.0,10.35,3.73
13356,Karachi,2018-05-22 11:00:00,40.5,8.65,240.0,11.5,3.73
13357,Karachi,2018-05-22 12:00:00,40.0,7.14,255.0,11.5,3.73
13358,Karachi,2018-05-22 13:00:00,39.0,5.17,250.0,13.8,3.73
13359,Karachi,2018-05-22 14:00:00,37.0,8.719999999999999,240.0,10.925,3.73
13360,Karachi,2018-05-22 15:00:00,35.0,11.305,245.0,6.9,3.73
13361,Karachi,2018-05-22 16:00:00,33.0,13.535,245.0,6.8999999999999995,3.73
13362,Karachi,2018-05-22 17:00:00,33.0,14.535,250.0,6.325,3.73
13363,Karachi,2018-05-22 18:00:00,32.0,24.11,330.0,5.75,3.73
13364,Karachi,2018-05-22 19:00:00,31.5,30.310000000000002,330.0,10.35,3.73
13365,Karachi,2018-05-22 20:00:00,30.5,26.275,305.0,8.05,3.73
13366,Karachi,2018-05-22 21:00:00,29.0,26.76,305.0,6.325,3.73
13367,Karachi,2018-05-22 22:00:00,27.5,31.384999999999998,325.0,4.6,3.73
13368,Karachi,2018-05-22 23:00:00,26.0,34.205,170.0,2.3,3.73
13369,Karachi,2018-05-23 00:00:00,25.5,32.875,335.0,5.175,3.73
13370,Karachi,2018-05-23 01:00:00,26.0,27.81,320.0,4.6,2.49
13371,Karachi,2018-05-23 02:00:00,32.0,17.705,280.0,8.625,2.49
13372,Karachi,2018-05-23 03:00:00,33.5,19.595,290.0,9.2,3.11
13373,Karachi,2018-05-23 04:00:00,35.5,19.83,315.0,10.35,3.42
13374,Karachi,2018-05-23 05:00:00,38.0,11.440000000000001,325.0,5.75,3.73
13375,Karachi,2018-05-23 06:00:00,40.0,9.895,285.0,6.9,3.73
13376,Karachi,2018-05-23 07:00:00,40.5,9.335,290.0,8.05,4.35
13377,Karachi,2018-05-23 08:00:00,41.5,6.6,275.0,11.5,4.35
13378,Karachi,2018-05-23 09:00:00,42.0,5.13,255.0,4.6,4.35
13379,Karachi,2018-05-23 10:00:00,42.0,6.855,215.0,11.5,4.35
13380,Karachi,2018-05-23 11:00:00,39.5,13.915,230.0,13.225,4.35
13381,Karachi,2018-05-23 12:00:00,36.5,24.479999999999997,215.0,14.375,4.04
13382,Karachi,2018-05-23 13:00:00,34.5,31.240000000000002,225.0,11.5,3.73
13383,Karachi,2018-05-23 14:00:00,33.0,38.725,225.0,11.5,3.73
13384,Karachi,2018-05-23 15:00:00,17.0,55.29,215.0,6.325,3.73
13385,Karachi,2018-05-23 16:00:00,31.0,57.035,220.0,9.2,3.73
13386,Karachi,2018-05-23 17:00:00,30.0,60.4,230.0,7.475,3.73
13387,Karachi,2018-05-23 18:00:00,29.0,62.03,235.0,5.75,3.73
13388,Karachi,2018-05-23 19:00:00,29.0,65.95,255.0,4.6,3.73
13389,Karachi,2018-05-23 20:00:00,28.0,69.9,255.0,6.325,3.73
13390,Karachi,2018-05-23 21:00:00,28.0,69.9,245.0,6.9,3.73
13391,Karachi,2018-05-23 22:00:00,28.0,69.9,245.0,6.325,3.73
13392,Karachi,2018-05-23 23:00:00,27.0,78.76,255.0,4.6,3.73
13393,Karachi,2018-05-24 00:00:00,27.0,76.435,235.0,4.025,3.73
13394,Karachi,2018-05-24 01:00:00,27.0,76.435,235.0,3.45,3.73
13395,Karachi,2018-05-24 02:00:00,28.5,70.11500000000001,255.0,4.025,3.73
13396,Karachi,2018-05-24 03:00:00,31.0,58.78,245.0,5.75,3.73
13397,Karachi,2018-05-24 04:00:00,32.5,47.754999999999995,255.0,7.4750000000000005,3.73
13398,Karachi,2018-05-24 05:00:00,34.5,41.364999999999995,220.0,9.774999999999999,3.73
13399,Karachi,2018-05-24 06:00:00,35.5,42.955,220.0,13.8,3.73
13400,Karachi,2018-05-24 07:00:00,36.0,44.41,220.0,11.5,3.73
13401,Karachi,2018-05-24 08:00:00,36.0,45.8,220.0,15.525,3.73
13402,Karachi,2018-05-24 09:00:00,35.5,45.67,245.0,11.5,3.73
13403,Karachi,2018-05-24 10:00:00,34.666666666666664,48.86333333333334,213.33333333333334,14.950000000000001,4.35
13404,Karachi,2018-05-24 11:00:00,34.0,48.144999999999996,210.0,17.25,4.35
13405,Karachi,2018-05-24 12:00:00,33.5,49.575,200.0,12.65,4.35
13406,Karachi,2018-05-24 13:00:00,33.0,49.36,220.0,16.1,4.35
13407,Karachi,2018-05-24 16:00:00,30.0,66.15,235.0,10.925,3.73
13408,Karachi,2018-05-24 17:00:00,30.0,66.15,240.0,10.925,3.73
13409,Karachi,2018-05-24 18:00:00,30.0,70.27,235.0,8.625,3.73
13410,Karachi,2018-05-24 19:00:00,29.0,74.44,250.0,9.2,3.73
13411,Karachi,2018-05-24 20:00:00,29.0,74.44,245.0,6.325,3.73
13412,Karachi,2018-05-24 21:00:00,29.0,70.08,260.0,5.75,3.73
13413,Karachi,2018-05-24 22:00:00,29.0,65.95,260.0,4.6,3.73
13414,Karachi,2018-05-24 23:00:00,28.5,67.91,225.0,8.05,3.73
13415,Karachi,2018-05-25 00:00:00,29.0,74.44,215.0,9.2,3.73
13416,Karachi,2018-05-25 01:00:00,29.0,74.44,225.0,9.775,3.73
13417,Karachi,2018-05-25 02:00:00,30.0,66.15,255.0,8.05,3.42
13418,Karachi,2018-05-25 03:00:00,31.0,58.78,265.0,6.9,3.42
13419,Karachi,2018-05-25 04:00:00,33.5,46.620000000000005,265.0,14.375,3.73
13420,Karachi,2018-05-25 05:00:00,35.0,39.0,275.0,13.225000000000001,3.73
13421,Karachi,2018-05-25 06:00:00,36.5,34.855000000000004,265.0,13.8,3.73
13422,Karachi,2018-05-25 07:00:00,38.0,31.07,260.0,12.65,3.73
13423,Karachi,2018-05-25 08:00:00,39.5,26.1,260.0,12.65,3.73
13424,Karachi,2018-05-25 09:00:00,41.0,20.520000000000003,280.0,17.25,3.73
13425,Karachi,2018-05-25 10:00:00,41.0,15.73,265.0,16.1,3.73
13426,Karachi,2018-05-25 11:00:00,40.5,17.34,275.0,10.35,3.73
13427,Karachi,2018-05-25 12:00:00,39.5,21.03,225.0,12.65,3.73
13428,Karachi,2018-05-25 13:00:00,34.5,45.405,245.0,12.65,3.73
13429,Karachi,2018-05-25 14:00:00,32.0,55.53,235.0,18.62,3.73
13430,Karachi,2018-05-25 15:00:00,32.0,47.620000000000005,275.0,16.675,3.73
13431,Karachi,2018-05-25 16:00:00,32.0,47.620000000000005,240.0,13.8,3.73
13432,Karachi,2018-05-25 17:00:00,31.0,57.035,275.0,13.8,3.73
13433,Karachi,2018-05-25 18:00:00,31.0,58.78,235.0,8.625,3.73
13434,Karachi,2018-05-25 19:00:00,30.0,66.15,275.0,11.5,3.73
13435,Karachi,2018-05-25 20:00:00,30.0,66.15,270.0,5.75,3.73
13436,Karachi,2018-05-25 21:00:00,30.0,68.21000000000001,255.0,5.75,3.73
13437,Karachi,2018-05-25 22:00:00,30.0,70.27,250.0,16.1,3.73
13438,Karachi,2018-05-25 23:00:00,29.0,70.08,240.0,6.9,3.73
13439,Karachi,2018-05-26 00:00:00,29.0,70.08,260.0,11.5,3.11
13440,Karachi,2018-05-26 01:00:00,29.0,70.08,265.0,11.5,3.11
13441,Karachi,2018-05-26 02:00:00,30.0,66.15,260.0,11.5,3.11
13442,Karachi,2018-05-26 03:00:00,31.5,60.739999999999995,245.0,11.5,3.11
13443,Karachi,2018-05-26 04:00:00,33.5,49.575,245.0,12.65,3.73
13444,Karachi,2018-05-26 05:00:00,34.5,46.879999999999995,265.0,13.8,3.73
13445,Karachi,2018-05-26 06:00:00,37.0,37.235,255.0,14.950000000000001,3.73
13446,Karachi,2018-05-26 07:00:00,36.0,36.965,275.0,13.225000000000001,3.73
13447,Karachi,2018-05-26 08:00:00,39.0,31.34,250.0,14.375,3.73
13448,Karachi,2018-05-26 09:00:00,38.0,42.3,240.0,13.8,3.73
13449,Karachi,2018-05-26 10:00:00,37.333333333333336,37.43,243.33333333333334,14.566666666666668,3.5233333333333334
13450,Karachi,2018-05-26 11:00:00,37.0,37.17,270.0,14.375,3.11
13451,Karachi,2018-05-26 12:00:00,36.0,38.085,265.0,18.975,3.11
13452,Karachi,2018-05-26 13:00:00,34.5,42.69,255.0,20.7,3.73
13453,Karachi,2018-05-26 14:00:00,33.0,43.61,265.0,18.4,3.73
13454,Karachi,2018-05-26 15:00:00,32.0,50.665,275.0,18.4,3.73
13455,Karachi,2018-05-26 16:00:00,31.0,58.78,270.0,18.975,3.73
13456,Karachi,2018-05-26 17:00:00,30.0,62.25,280.0,20.7,3.73
13457,Karachi,2018-05-26 18:00:00,28.0,45.03,240.0,12.075,4.04
13458,Karachi,2018-05-26 19:00:00,30.0,60.4,285.0,10.925,3.73
13459,Karachi,2018-05-26 20:00:00,30.0,55.04,225.0,6.9,3.73
13460,Karachi,2018-05-26 21:00:00,30.0,55.04,250.0,6.9,3.73
13461,Karachi,2018-05-26 22:00:00,30.0,55.04,265.0,8.05,3.73
13462,Karachi,2018-05-26 23:00:00,30.0,55.04,250.0,9.2,3.73
13463,Karachi,2018-05-27 00:00:00,30.0,55.04,250.0,9.2,3.73
13464,Karachi,2018-05-27 01:00:00,30.0,60.4,260.0,10.925,3.73
13465,Karachi,2018-05-27 02:00:00,30.0,64.2,255.0,8.625,3.73
13466,Karachi,2018-05-27 03:00:00,31.0,62.58,260.0,10.35,3.73
13467,Karachi,2018-05-27 04:00:00,32.0,59.01,255.0,12.65,3.73
13468,Karachi,2018-05-27 05:00:00,34.0,52.73,270.0,10.35,3.73
13469,Karachi,2018-05-27 06:00:00,35.5,45.67,265.0,13.8,3.73
13470,Karachi,2018-05-27 07:00:00,36.0,39.27,260.0,12.65,3.73
13471,Karachi,2018-05-27 08:00:00,36.0,41.77,260.0,18.975,3.73
13472,Karachi,2018-05-27 09:00:00,36.5,38.35,275.0,20.125,3.73
13473,Karachi,2018-05-27 10:00:00,37.0,36.05,250.0,18.4,3.73
13474,Karachi,2018-05-27 11:00:00,36.0,43.519999999999996,255.0,14.375,3.73
13475,Karachi,2018-05-27 12:00:00,34.0,52.73,270.0,,3.73
13476,Karachi,2018-05-27 13:00:00,33.0,59.24,255.0,15.525,3.73
13477,Karachi,2018-05-27 14:00:00,31.5,60.730000000000004,265.0,18.4,3.73
13478,Karachi,2018-05-27 15:00:00,31.0,58.78,265.0,17.825000000000003,3.73
13479,Karachi,2018-05-27 16:00:00,31.0,62.47,270.0,17.825,3.73
13480,Karachi,2018-05-27 17:00:00,30.5,66.37,285.0,12.65,3.73
13481,Karachi,2018-05-27 18:00:00,30.0,70.27,280.0,13.8,3.73
13482,Karachi,2018-05-27 19:00:00,30.0,68.21000000000001,270.0,10.35,3.73
13483,Karachi,2018-05-27 20:00:00,30.0,66.15,270.0,11.5,3.73
13484,Karachi,2018-05-27 21:00:00,29.5,68.11500000000001,260.0,12.075,3.73
13485,Karachi,2018-05-27 22:00:00,29.0,72.25999999999999,240.0,8.05,3.73
13486,Karachi,2018-05-27 23:00:00,29.0,74.44,235.0,6.9,3.73
13487,Karachi,2018-05-28 00:00:00,29.0,74.44,250.0,8.625,3.73
13488,Karachi,2018-05-28 01:00:00,29.0,74.44,240.0,9.775,3.73
13489,Karachi,2018-05-28 02:00:00,29.5,72.35499999999999,250.0,9.2,3.73
13490,Karachi,2018-05-28 03:00:00,32.0,62.68,250.0,12.65,3.73
13491,Karachi,2018-05-28 04:00:00,33.0,55.77,270.0,12.65,3.73
13492,Karachi,2018-05-28 05:00:00,34.5,48.275,270.0,12.075,3.73
13493,Karachi,2018-05-28 06:00:00,35.5,47.06,270.0,17.25,3.73
13494,Karachi,2018-05-28 07:00:00,36.0,43.09,265.0,14.375,3.73
13495,Karachi,2018-05-28 08:00:00,36.5,40.655,275.0,12.075,3.73
13496,Karachi,2018-05-28 09:00:00,37.0,40.79,230.0,15.525,3.73
13497,Karachi,2018-05-28 10:00:00,36.0,50.13,280.0,12.65,4.04
13498,Karachi,2018-05-28 11:00:00,34.5,54.495,265.0,12.65,4.35
13499,Karachi,2018-05-28 12:00:00,34.0,57.739999999999995,250.0,14.950000000000001,4.35
13500,Karachi,2018-05-28 13:00:00,32.5,64.725,240.0,12.65,3.73
13501,Karachi,2018-05-28 14:00:00,31.0,70.45,220.0,11.5,3.73
13502,Karachi,2018-05-28 16:00:00,30.0,74.61,245.0,8.625,3.73
13503,Karachi,2018-05-28 17:00:00,30.0,74.61,250.0,8.625,3.73
13504,Karachi,2018-05-28 18:00:00,30.0,74.61,235.0,6.8999999999999995,3.73
13505,Karachi,2018-05-28 19:00:00,29.5,79.245,225.0,6.9,3.73
13506,Karachi,2018-05-28 20:00:00,29.0,83.88,235.0,7.475,3.73
13507,Karachi,2018-05-28 21:00:00,29.0,83.88,235.0,9.2,3.73
13508,Karachi,2018-05-28 22:00:00,29.0,83.88,230.0,11.5,3.73
13509,Karachi,2018-05-28 23:00:00,29.0,83.88,250.0,6.325,3.73
13510,Karachi,2018-05-29 00:00:00,29.0,83.88,225.0,6.8999999999999995,3.73
13511,Karachi,2018-05-29 01:00:00,29.0,83.88,260.0,5.175000000000001,3.42
13512,Karachi,2018-05-29 02:00:00,29.5,81.53,260.0,8.05,3.11
13513,Karachi,2018-05-29 03:00:00,30.5,76.975,260.0,4.025,3.11
13514,Karachi,2018-05-29 04:00:00,32.5,66.765,120.0,2.3,2.8
13515,Karachi,2018-05-29 05:00:00,34.5,56.224999999999994,0.0,0.0,2.49
13516,Karachi,2018-05-29 06:00:00,37.0,44.97,115.0,2.3,2.49
13517,Karachi,2018-05-29 07:00:00,38.0,42.375,190.0,8.625,2.49
13518,Karachi,2018-05-29 08:00:00,38.0,43.62,230.0,9.775,2.49
13519,Karachi,2018-05-29 09:00:00,39.0,37.955,285.0,9.774999999999999,2.49
13520,Karachi,2018-05-29 10:00:00,39.5,30.52,235.0,12.65,2.49
13521,Karachi,2018-05-29 11:00:00,39.0,29.43,205.0,11.5,1.705
13522,Karachi,2018-05-29 12:00:00,37.5,35.125,215.0,12.65,1.55
13523,Karachi,2018-05-29 13:00:00,36.5,32.73,260.0,17.25,1.395
13524,Karachi,2018-05-29 14:00:00,36.0,36.965,250.0,17.825,1.24
13525,Karachi,2018-05-29 15:00:00,35.0,36.63,260.0,20.7,1.55
13526,Karachi,2018-05-29 16:00:00,34.0,38.73,255.0,16.675,2.1750000000000003
13527,Karachi,2018-05-29 17:00:00,34.0,38.73,265.0,11.5,2.49
13528,Karachi,2018-05-29 18:00:00,34.0,36.35,285.0,12.65,2.49
13529,Karachi,2018-05-29 19:00:00,33.0,40.96,270.0,6.9,2.49
13530,Karachi,2018-05-29 20:00:00,33.0,46.41,260.0,9.2,3.11
13531,Karachi,2018-05-29 21:00:00,32.0,52.23,265.0,8.625,3.11
13532,Karachi,2018-05-29 22:00:00,31.5,53.76,260.0,6.9,3.11
13533,Karachi,2018-05-29 23:00:00,31.0,55.29,130.0,4.025,3.11
13534,Karachi,2018-05-30 00:00:00,30.0,58.55,260.0,4.6,3.11
13535,Karachi,2018-05-30 01:00:00,30.0,55.04,0.0,0.0,1.24
13536,Karachi,2018-05-30 02:00:00,30.0,55.04,0.0,0.0,1.24
13537,Karachi,2018-05-30 03:00:00,32.5,47.754999999999995,0.0,0.0,1.705
13538,Karachi,2018-05-30 04:00:00,36.5,29.82,0.0,0.0,1.8650000000000002
13539,Karachi,2018-05-30 05:00:00,40.0,14.575,0.0,0.0,1.24
13540,Karachi,2018-05-30 06:00:00,42.5,7.57,0.0,0.0,1.24
13541,Karachi,2018-05-30 07:00:00,44.0,4.28,150.0,4.025,1.24
13542,Karachi,2018-05-30 09:00:00,44.0,8.3,270.0,18.4,1.86
13543,Karachi,2018-05-30 10:00:00,43.5,11.31,220.0,13.225,1.705
13544,Karachi,2018-05-30 11:00:00,41.5,11.29,255.0,13.225,1.55
13545,Karachi,2018-05-30 12:00:00,40.5,10.36,255.0,10.35,1.55
13546,Karachi,2018-05-30 13:00:00,39.5,11.344999999999999,240.0,9.774999999999999,2.17
13547,Karachi,2018-05-30 14:00:00,38.0,13.165,230.0,10.35,2.17
13548,Karachi,2018-05-30 15:00:00,37.0,15.93,270.0,10.35,2.17
13549,Karachi,2018-05-30 16:00:00,36.0,17.36,273.3333333333333,9.583333333333334,2.17
13550,Karachi,2018-05-30 17:00:00,34.0,25.47,290.0,9.2,2.49
13551,Karachi,2018-05-30 18:00:00,34.0,25.47,295.0,8.05,2.49
13552,Karachi,2018-05-30 19:00:00,34.0,24.63,290.0,9.2,2.49
13553,Karachi,2018-05-30 20:00:00,33.0,26.05,285.0,6.325,2.49
13554,Karachi,2018-05-30 21:00:00,32.0,27.56,0.0,1.725,2.49
13555,Karachi,2018-05-30 22:00:00,30.5,30.04,255.0,3.45,2.49
13556,Karachi,2018-05-30 23:00:00,30.0,30.9,285.0,8.05,2.49
13557,Karachi,2018-05-31 00:00:00,31.0,28.345,200.0,6.325,2.49
13558,Karachi,2018-05-31 01:00:00,30.5,35.455,100.0,2.3,1.705
13559,Karachi,2018-05-31 02:00:00,30.5,48.71,100.0,2.875,1.705
13560,Karachi,2018-05-31 03:00:00,31.5,58.894999999999996,90.0,3.45,2.33
13561,Karachi,2018-05-31 04:00:00,33.0,55.77,200.0,7.475,2.8
13562,Karachi,2018-05-31 05:00:00,34.5,52.94,225.0,8.05,2.49
13563,Karachi,2018-05-31 06:00:00,35.5,48.53,220.0,9.2,2.49
13564,Karachi,2018-05-31 07:00:00,36.0,45.8,215.0,10.925,2.49
13565,Karachi,2018-05-31 08:00:00,37.5,40.925,220.0,9.2,3.11
13566,Karachi,2018-05-31 09:00:00,38.0,38.625,235.0,10.350000000000001,3.73
13567,Karachi,2018-05-31 10:00:00,36.0,47.19,220.0,13.8,3.73
13568,Karachi,2018-05-31 11:00:00,36.0,50.13,210.0,13.8,3.73
13569,Karachi,2018-05-31 12:00:00,34.5,56.224999999999994,215.0,10.925,3.73
13570,Karachi,2018-05-31 13:00:00,33.0,62.9,210.0,14.95,3.73
13571,Karachi,2018-05-31 15:00:00,30.5,76.975,225.0,9.774999999999999,3.73
13572,Karachi,2018-05-31 16:00:00,30.0,79.18,210.0,9.2,3.73
13573,Karachi,2018-05-31 17:00:00,30.0,79.18,0.0,0.0,3.73
13574,Karachi,2018-05-31 18:00:00,29.666666666666668,80.74666666666667,220.0,4.6000000000000005,3.73
13575,Karachi,2018-05-31 19:00:00,29.0,79.04,0.0,0.0,3.73
13576,Karachi,2018-05-31 20:00:00,29.0,83.88,230.0,2.875,3.73
13577,Karachi,2018-05-31 21:00:00,29.0,81.46000000000001,240.0,4.6,3.73
13578,Karachi,2018-05-31 22:00:00,29.0,76.74000000000001,115.0,2.3,3.73
13579,Karachi,2018-05-31 23:00:00,28.5,78.97,0.0,0.0,3.73
13580,Karachi,2018-06-01 00:00:00,28.0,78.9,115.0,1.725,3.73
13581,Karachi,2018-06-01 01:00:00,28.0,78.9,105.0,2.875,3.73
13582,Karachi,2018-06-01 02:00:00,28.5,78.97,215.0,5.75,3.73
13583,Karachi,2018-06-01 03:00:00,30.0,74.61,210.0,6.9,3.73
13584,Karachi,2018-06-01 04:00:00,31.5,64.515,225.0,7.4750000000000005,3.73
13585,Karachi,2018-06-01 05:00:00,33.0,59.24,220.0,5.75,3.73
13586,Karachi,2018-06-01 06:00:00,34.0,56.01,230.0,7.475,3.73
13587,Karachi,2018-06-01 07:00:00,34.0,57.739999999999995,220.0,10.35,3.73
13588,Karachi,2018-06-01 08:00:00,34.5,54.495,225.0,11.5,3.73
13589,Karachi,2018-06-01 09:00:00,35.0,49.87,230.0,9.2,3.73
13590,Karachi,2018-06-01 10:00:00,35.0,49.87,225.0,11.5,3.73
13591,Karachi,2018-06-01 11:00:00,35.0,46.93,230.0,13.8,3.73
13592,Karachi,2018-06-01 12:00:00,32.5,59.225,225.0,11.5,3.73
13593,Karachi,2018-06-01 13:00:00,31.5,68.5,235.0,10.35,3.73
13594,Karachi,2018-06-01 14:00:00,31.0,70.45,230.0,9.774999999999999,3.73
13595,Karachi,2018-06-01 15:00:00,30.0,70.38,225.0,12.075,3.73
13596,Karachi,2018-06-01 16:00:00,30.0,74.61,265.0,6.9,3.73
13597,Karachi,2018-06-01 17:00:00,30.0,74.61,235.0,9.2,3.73
13598,Karachi,2018-06-01 18:00:00,30.0,72.44,265.0,8.05,3.73
13599,Karachi,2018-06-01 19:00:00,30.0,70.27,245.0,6.9,3.73
13600,Karachi,2018-06-01 20:00:00,29.0,74.44,255.0,6.9,3.11
13601,Karachi,2018-06-01 21:00:00,29.0,74.44,250.0,8.05,2.8
13602,Karachi,2018-06-01 22:00:00,29.0,74.44,270.0,6.9,2.49
13603,Karachi,2018-06-01 23:00:00,29.0,74.44,245.0,7.4750000000000005,2.49
13604,Karachi,2018-06-02 00:00:00,29.0,74.44,265.0,9.774999999999999,2.49
